300.;-89.00;2.00;11900.5;-7627.1;-44882.0
300.;-88.00;2.00;12289.8;-7554.1;-44133.9
300.;-87.00;2.00;12650.3;-7479.4;-43370.0
300.;-86.00;2.00;12981.9;-7403.1;-42592.6
300.;-85.00;2.00;13284.4;-7325.4;-41803.9
300.;-84.00;2.00;13557.6;-7246.4;-41006.2
300.;-83.00;2.00;13801.8;-7166.3;-40201.6
300.;-82.00;2.00;14016.9;-7085.0;-39392.4
300.;-81.00;2.00;14203.4;-7002.7;-38580.6
300.;-80.00;2.00;14361.5;-6919.5;-37768.4
300.;-79.00;2.00;14491.8;-6835.4;-36957.8
300.;-78.00;2.00;14594.6;-6750.5;-36150.8
300.;-77.00;2.00;14670.8;-6664.8;-35349.3
300.;-76.00;2.00;14720.8;-6578.4;-34555.3
300.;-75.00;2.00;14745.5;-6491.4;-33770.6
300.;-74.00;2.00;14745.7;-6403.7;-32996.9
300.;-73.00;2.00;14722.3;-6315.5;-32236.0
300.;-72.00;2.00;14676.2;-6226.7;-31489.6
300.;-71.00;2.00;14608.5;-6137.4;-30759.1
300.;-70.00;2.00;14520.1;-6047.7;-30046.1
300.;-69.00;2.00;14412.3;-5957.7;-29352.1
300.;-68.00;2.00;14286.2;-5867.3;-28678.3
300.;-67.00;2.00;14143.1;-5776.7;-28026.1
300.;-66.00;2.00;13984.2;-5685.9;-27396.5
300.;-65.00;2.00;13810.9;-5595.0;-26790.7
300.;-64.00;2.00;13624.5;-5504.1;-26209.7
300.;-63.00;2.00;13426.5;-5413.4;-25654.2
300.;-62.00;2.00;13218.3;-5322.9;-25124.9
300.;-61.00;2.00;13001.4;-5232.8;-24622.7
300.;-60.00;2.00;12777.3;-5143.1;-24147.9
300.;-59.00;2.00;12547.5;-5054.2;-23700.8
300.;-58.00;2.00;12313.4;-4966.1;-23281.9
300.;-57.00;2.00;12076.5;-4878.9;-22891.2
300.;-56.00;2.00;11838.5;-4793.0;-22528.7
